zip,geoid,state,res_ratio,tot_ratio
00703,7200737682,PR,0.141893,0.136651
00703,7200706894,PR,0.001828,0.002152
00703,7200780811,PR,0.250457,0.243309
00704,7212301175,PR,1,1
00705,7200913344,PR,0.006364,0.00838
00705,7200960042,PR,0.005346,0.005322
00705,7200971867,PR,0.131221,0.119805
00705,7200945895,PR,0.285478,0.263504
00705,7200901261,PR,0.571338,0.602763
00705,7200904271,PR,0.000255,0.000226
00707,7209511108,PR,0.053414,0.051156
00707,7209526545,PR,0.102305,0.098834
00707,7209583798,PR,0.007323,0.007162
00707,7209566836,PR,0.050614,0.049519
00707,7209559182,PR,0.05406,0.052793
00707,7209552302,PR,0.692009,0.701657
00707,7209581370,PR,0.040276,0.038879
00714,7201502809,PR,0.020886,0.019833
00714,7201503970,PR,0.348956,0.359536
00714,7201588164,PR,0.002292,0.002177
00714,7201531748,PR,0.348574,0.346233
00714,7201558408,PR,0.200841,0.195671
00714,7201562192,PR,0.078451,0.076551
00715,7211385068,PR,0.548177,0.591748
00715,7211312312,PR,0.022786,0.022258
00715,7211374447,PR,0,0.001629
00715,7207573845,PR,0.216146,0.185125
00715,7211321256,PR,0.048177,0.055375
00715,7211313946,PR,0.164714,0.143865
00716,7211321256,PR,0.010858,0.009475
00716,7211312312,PR,0.006693,0.00593
00716,7211312355,PR,0.069166,0.065356
00716,7211375565,PR,0.064926,0.077796
00716,7211380080,PR,0.000669,0.00058
00716,7211321901,PR,0.001116,0.001031
00716,7211308786,PR,0.105905,0.096229
00716,7211385068,PR,0.009966,0.008637
00716,7211348389,PR,0.119441,0.139413
00716,7211349034,PR,0.000744,0.000645
00716,7211317042,PR,0,0.000838
00716,7211374447,PR,0.152387,0.143732
00716,7211362751,PR,0.458129,0.450338
00717,7211321901,PR,0.244394,0.255528
00717,7211375565,PR,0.306569,0.273761
00717,7211364299,PR,0.139185,0.133225
00717,7211382058,PR,0.000793,0.001715
00717,7211362751,PR,0.001925,0.001715
00717,7211312355,PR,0.307135,0.334055
00718,7210335489,PR,0.072838,0.070376
00718,7210379521,PR,0.078927,0.076079
00718,7210350969,PR,0.04589,0.043904
00718,7210323105,PR,0.135303,0.129237
00718,7210349163,PR,0.001015,0.000968
00718,7210370491,PR,0.153456,0.157108
00718,7210324438,PR,0.007667,0.007317
00718,7210369803,PR,0.193032,0.189928
00718,7210355871,PR,0.311873,0.325083
00719,7201967997,PR,0.011707,0.018168
00719,7210503153,PR,0.000495,0.000616
00719,7210556172,PR,0.949382,0.945343
00719,7210500315,PR,0.038417,0.035874
00720,7210757333,PR,0.136185,0.145382
00720,7210706335,PR,0.051131,0.048256
00720,7210706507,PR,0.006555,0.006147
00720,7210757376,PR,0.796132,0.790841
00720,7210773114,PR,0.007047,0.006608
00720,7207539015,PR,0.00295,0.002766
00721,7211918332,PR,1,1
00723,7210904744,PR,0.003381,0.003173
00723,7210936908,PR,0.154403,0.146117
00723,7210960515,PR,0.610369,0.631762
00723,7210963740,PR,0.18757,0.176337
00723,7210910119,PR,0.021736,0.021306
00723,7210949722,PR,0.022541,0.021306
00725,7202582918,PR,0.203267,0.184311
00725,7202512140,PR,0.001169,0.001395
00725,7202510377,PR,0.393363,0.429867
00725,7202504615,PR,0.123177,0.116999
00725,7200710506,PR,0.001341,0.001183
00725,7202512226,PR,0.061967,0.060365
00725,7202508356,PR,0.053886,0.048626
00725,7212933425,PR,0.000344,0.000394
00725,7202507152,PR,0.000172,0.000182
00725,7202583950,PR,0.085523,0.083086
00725,7206356473,PR,0.000516,0.000516
00725,7202570577,PR,0.075275,0.073075
00726,7202510377,PR,1,1
00727,7202512140,PR,0.262259,0.260246
00727,7202512226,PR,0.420148,0.425519
00727,7202508356,PR,0.00048,0.000465
00727,7202583950,PR,0.069633,0.070713
00727,7202510377,PR,0.080732,0.080107
00727,7202570577,PR,0.000374,0.000826
00727,7202582918,PR,0.002294,0.002323
00727,7202504615,PR,0.164079,0.159802
00728,7211364299,PR,0.000472,0.000448
00728,7211367610,PR,0.002295,0.004285
00728,7211349077,PR,0.023557,0.022514
00728,7211380080,PR,0.000405,0.000384
00728,7211312312,PR,0.625245,0.614391
00728,7211349034,PR,0.057037,0.056284
00728,7211374447,PR,0.000337,0.00032
00728,7211312355,PR,0.290651,0.301375
00729,7208713043,PR,0.11127,0.105446
00729,7206349636,PR,0.001156,0.001077
00729,7202983047,PR,0.165136,0.157568
00729,7202912871,PR,0.191594,0.199113
00729,7202912850,PR,0.509284,0.515199
00729,7211918332,PR,0.001428,0.00133
00729,7203113086,PR,0.005849,0.006586
00729,7202946669,PR,0.000816,0.00076
00729,7202933812,PR,0.013467,0.01292
00730,7211362751,PR,0.001289,0.001138
00730,7211312312,PR,0.004253,0.00387
00730,7211317042,PR,0.046849,0.042224
00730,7211364299,PR,0.00348,0.008934
00730,7211312355,PR,0.060768,0.059352
00730,7211321901,PR,0.011406,0.011836
00730,7211375565,PR,0.002449,0.002162
00730,7211348389,PR,0.129205,0.118363
00730,7211349077,PR,0.003222,0.002845
00730,7211348432,PR,0.198286,0.184089
00730,7211349034,PR,0.069339,0.062198
00730,7211364041,PR,0.029707,0.028453
00730,7211379908,PR,0.230571,0.243043
00730,7211381929,PR,0.015595,0.021795
00730,7211380080,PR,0.095244,0.094065
00730,7211368298,PR,0.029256,0.049792
00730,7211374447,PR,0.000322,0.000285
00730,7211364084,PR,0.068759,0.065555
00731,7211348389,PR,0.045906,0.04525
00731,7211348432,PR,0.082685,0.089971
00731,7211317042,PR,0.012081,0.011908
00731,7211382058,PR,0.859329,0.852871
00732,7211364084,PR,1,1
00733,7211379908,PR,1,1
00735,7205370233,PR,0.00072,0.000688
00735,7203769846,PR,0.00072,0.000688
00735,7203717644,PR,0.002736,0.002751
00735,7203715967,PR,0.560052,0.570564
00735,7203767825,PR,0.03701,0.035351
00735,7203774490,PR,0.008353,0.007978
00735,7203748260,PR,0.390409,0.381981
00736,7203554452,PR,0.088999,0.092377
00736,7203585498,PR,0.169895,0.158048
00736,7203552130,PR,0.075033,0.071498
00736,7203567051,PR,0.002899,0.004127
00736,7203582746,PR,0.051976,0.048252
00736,7203507238,PR,0.005534,0.005159
00736,7203569459,PR,0.081291,0.077203
00736,7203515537,PR,0.520619,0.539876
00736,7203528093,PR,0.003426,0.003156
00736,7203531834,PR,0.000329,0.000303
00737,7203515537,PR,1,1
00738,7205328007,PR,0.630464,0.643845
00738,7205309732,PR,0.046969,0.043386
00738,7205356344,PR,0.020466,0.018524
00738,7205367868,PR,0.017025,0.015955
00738,7205370233,PR,0.002837,0.002623
00738,7205328695,PR,0.054637,0.049669
00738,7205323406,PR,0.011893,0.010819
00738,7203748260,PR,0.00483,0.004426
00738,7205367223,PR,0.159804,0.162887
00738,7208939316,PR,0.003139,0.002841
00738,7205379779,PR,0.047935,0.045025
00739,7204154495,PR,0.00699,0.006611
00739,7204117417,PR,0.126569,0.120353
00739,7204180725,PR,0.267719,0.26516
00739,7204556301,PR,0.000902,0.000853
00739,7204168341,PR,0.008117,0.007678
00739,7204169889,PR,0.004885,0.004621
00739,7204116010,PR,0.046449,0.044715
00739,7203585498,PR,0.001804,0.001706
00739,7204169502,PR,0.076738,0.072866
00739,7204106722,PR,0.125216,0.125329
00739,7204118117,PR,0.035926,0.057439
00739,7204107281,PR,0.001278,0.001706
00739,7204103755,PR,0.272379,0.267292
00739,7202510377,PR,0.025028,0.023672
00740,7205328007,PR,1,1
00741,7206966535,PR,0.935105,0.933248
00741,7206969975,PR,0.064895,0.066752
00744,7210370491,PR,1,1
00745,7211950023,PR,0.004683,0.006046
00745,7202983047,PR,0.000215,0.000207
00745,7211918289,PR,0.001776,0.001705
00745,7211971179,PR,0.381183,0.385903
00745,7211933081,PR,0.028688,0.027956
00745,7202912850,PR,0.002584,0.00248
00745,7211938585,PR,0.026374,0.025475
00745,7211988637,PR,0.207062,0.20215
00745,7211918332,PR,0.330373,0.330715
00745,7211934543,PR,0.016793,0.016846
00745,7208713043,PR,0.000269,0.000517
00751,7212374920,PR,0.131541,0.16112
00751,7212341681,PR,0.116675,0.110866
00751,7212367911,PR,0.001903,0.001763
